time_idx,date,tourist,destination,day of the week,month,year,day,Holiday,Trend,Seasonal,Resid
3960,2020/5/3,557,hawai,sunday,May,2020,3,FALSE,-9446.062239,7007.866593,2995.195646
3961,2020/5/4,644,hawai,monday,May,2020,4,FALSE,-9430.983608,7025.707855,3049.275753
3962,2020/5/5,581,hawai,tuesday,May,2020,5,FALSE,-9418.190512,7010.359027,2988.831485
3963,2020/5/6,478,hawai,wednesday,May,2020,6,FALSE,-9408.310033,6892.768138,2993.541895
3964,2020/5/7,579,hawai,thursday,May,2020,7,FALSE,-9398.658316,6983.230747,2994.42757
3965,2020/5/8,615,hawai,friday,May,2020,8,FALSE,-9384.041663,7046.410984,2952.630679
3966,2020/5/9,669,hawai,saturday,May,2020,9,FALSE,-9364.817963,7010.859911,3022.958052
3967,2020/5/10,658,hawai,sunday,May,2020,10,FALSE,-9339.843884,6986.956211,3010.887673
3968,2020/5/11,698,hawai,monday,May,2020,11,FALSE,-9309.950408,6949.85261,3058.097799
3969,2020/5/12,746,hawai,tuesday,May,2020,12,FALSE,-9281.242951,7042.393974,2984.848977
3970,2020/5/13,651,hawai,wednesday,May,2020,13,FALSE,-9251.769806,6930.996451,2971.773354
3971,2020/5/14,769,hawai,thursday,May,2020,14,FALSE,-9217.824554,6991.975784,2994.84877
3972,2020/5/15,844,hawai,friday,May,2020,15,FALSE,-9180.137161,7095.046193,2929.090968
3973,2020/5/16,833,hawai,saturday,May,2020,16,FALSE,-9139.801007,6930.214884,3042.586123
3974,2020/5/17,899,hawai,sunday,May,2020,17,FALSE,-9104.114854,6973.963507,3029.151347
3975,2020/5/18,1060,hawai,monday,May,2020,18,FALSE,-9079.78395,7070.993809,3068.79014
3976,2020/5/19,916,hawai,tuesday,May,2020,19,FALSE,-9070.077861,7004.980513,2981.097348
3977,2020/5/20,1042,hawai,wednesday,May,2020,20,FALSE,-9072.410689,7167.334478,2947.076211
3978,2020/5/21,965,hawai,thursday,May,2020,21,FALSE,-9083.015525,7044.457251,3003.558274
3979,2020/5/22,753,hawai,friday,May,2020,22,FALSE,-9101.859746,6953.152676,2901.70707
3980,2020/5/23,912,hawai,saturday,May,2020,23,FALSE,-9122.584064,6971.972434,3062.61163
3981,2020/5/24,838,hawai,sunday,May,2020,24,FALSE,-9137.76051,6937.33777,3038.42274
3982,2020/5/25,870,hawai,monday,May,2020,25,Memorial_Day,-9140.230368,6930.086967,3080.1434
3983,2020/5/26,763,hawai,tuesday,May,2020,26,FALSE,-9124.614966,6910.927632,2976.687335
3984,2020/5/27,873,hawai,wednesday,May,2020,27,FALSE,-9089.544031,7029.284455,2933.259576
3985,2020/5/28,899,hawai,thursday,May,2020,28,FALSE,-9035.654756,6914.123519,3020.531237
3986,2020/5/29,928,hawai,friday,May,2020,29,FALSE,-8966.929944,7020.579563,2874.35038
3987,2020/5/30,1098,hawai,saturday,May,2020,30,FALSE,-8892.615011,6912.911056,3077.703955
3988,2020/5/31,1228,hawai,sunday,May,2020,31,FALSE,-8821.292829,7017.104529,3032.1883
3989,2020/6/1,1408,hawai,monday,June,2020,1,FALSE,-8756.678285,7081.177416,3083.500869
3990,2020/6/2,1377,hawai,tuesday,June,2020,2,FALSE,-8697.626874,7102.640365,2971.986509
3991,2020/6/3,1301,hawai,wednesday,June,2020,3,FALSE,-8643.046479,7010.556505,2933.489974
3992,2020/6/4,1444,hawai,thursday,June,2020,4,FALSE,-8598.021245,6991.221427,3050.799818
3993,2020/6/5,1270,hawai,friday,June,2020,5,FALSE,-8570.639446,6983.246768,2857.392678
3994,2020/6/6,1479,hawai,saturday,June,2020,6,FALSE,-8560.187776,6962.245671,3076.942105
3995,2020/6/7,1636,hawai,sunday,June,2020,7,FALSE,-8559.625793,7186.877513,3008.74828
3996,2020/6/8,1580,hawai,monday,June,2020,8,FALSE,-8560.358874,7055.383654,3084.97522
3997,2020/6/9,1382,hawai,tuesday,June,2020,9,FALSE,-8550.196204,6959.535184,2972.66102
3998,2020/6/10,1284,hawai,wednesday,June,2020,10,FALSE,-8532.01691,6876.461689,2939.55522
3999,2020/6/11,1496,hawai,thursday,June,2020,11,FALSE,-8516.903697,6922.004771,3090.898925
4000,2020/6/12,1126,hawai,friday,June,2020,12,FALSE,-8508.968203,6787.042317,2847.925885
4001,2020/6/13,1900,hawai,saturday,June,2020,13,FALSE,-8505.013176,7342.985436,3062.02774
4002,2020/6/14,1648,hawai,sunday,June,2020,14,FALSE,-8499.883076,7171.773395,2976.109681
4003,2020/6/15,1575,hawai,monday,June,2020,15,FALSE,-8495.916873,6977.817991,3093.098882
4004,2020/6/16,1474,hawai,tuesday,June,2020,16,FALSE,-8501.502644,6997.321992,2978.180652
4005,2020/6/17,1258,hawai,wednesday,June,2020,17,FALSE,-8521.152715,6833.068548,2946.084167
4006,2020/6/18,1575,hawai,thursday,June,2020,18,FALSE,-8549.737815,6991.99214,3132.745675
4007,2020/6/19,1328,hawai,friday,June,2020,19,FALSE,-8570.603551,7059.288839,2839.314711
4008,2020/6/20,1475,hawai,saturday,June,2020,20,FALSE,-8580.699485,7016.367933,3039.331552
4009,2020/6/21,1340,hawai,sunday,June,2020,21,FALSE,-8587.697287,6992.530558,2935.166729
4010,2020/6/22,1534,hawai,monday,June,2020,22,FALSE,-8593.222707,7014.748722,3112.473985
4011,2020/6/23,1340,hawai,tuesday,June,2020,23,FALSE,-8591.230188,6945.002092,2986.228096
4012,2020/6/24,1365,hawai,wednesday,June,2020,24,FALSE,-8580.752973,6988.821874,2956.931099
4013,2020/6/25,1513,hawai,thursday,June,2020,25,FALSE,-8565.933704,6912.450296,3166.483408
4014,2020/6/26,1159,hawai,friday,June,2020,26,FALSE,-8541.354906,6864.174336,2836.18057
4015,2020/6/27,1717,hawai,saturday,June,2020,27,FALSE,-8493.23856,7192.791715,3017.446845
4016,2020/6/28,1432,hawai,sunday,June,2020,28,FALSE,-8413.892994,6970.514894,2875.3781
4017,2020/6/29,1517,hawai,monday,June,2020,29,FALSE,-8315.787678,6688.555176,3144.232502
4018,2020/6/30,1654,hawai,tuesday,June,2020,30,FALSE,-8225.77454,6887.73196,2992.042581
4019,2020/7/1,1982,hawai,wednesday,July,2020,1,FALSE,-8151.453935,7160.424925,2973.029011
4020,2020/7/2,2347,hawai,thursday,July,2020,2,FALSE,-8077.801579,7237.788989,3187.012589
4021,2020/7/3,2129,hawai,friday,July,2020,3,Independence_day,-7992.746136,7285.961114,2835.785023
4022,2020/7/4,1801,hawai,saturday,July,2020,4,FALSE,-7914.535076,6712.993718,3002.541358
4023,2020/7/5,1780,hawai,sunday,July,2020,5,FALSE,-7862.1092,6824.502181,2817.607019
4024,2020/7/6,2402,hawai,monday,July,2020,6,FALSE,-7833.519341,7051.325699,3184.193642
4025,2020/7/7,2395,hawai,tuesday,July,2020,7,FALSE,-7816.076339,7217.097732,2993.978607
4026,2020/7/8,2182,hawai,wednesday,July,2020,8,FALSE,-7799.39105,6994.970904,2986.420147
4027,2020/7/9,2538,hawai,thursday,July,2020,9,FALSE,-7788.877326,7130.389067,3196.48826
4028,2020/7/10,2098,hawai,friday,July,2020,10,FALSE,-7798.485522,7064.979253,2831.506269
4029,2020/7/11,2047,hawai,saturday,July,2020,11,FALSE,-7824.336525,6889.453554,2981.882972
4030,2020/7/12,1943,hawai,sunday,July,2020,12,FALSE,-7855.236698,7012.131333,2786.105365
4031,2020/7/13,2310,hawai,monday,July,2020,13,FALSE,-7889.714402,6968.296986,3231.417416
4032,2020/7/14,2050,hawai,tuesday,July,2020,14,FALSE,-7926.75464,6980.995166,2995.759474
4033,2020/7/15,2079,hawai,wednesday,July,2020,15,FALSE,-7954.424715,7045.042934,2988.381782
4034,2020/7/16,2318,hawai,thursday,July,2020,16,FALSE,-7970.323404,7095.400311,3192.923093
4035,2020/7/17,1686,hawai,friday,July,2020,17,FALSE,-7980.762134,6846.068442,2820.693692
4036,2020/7/18,1838,hawai,saturday,July,2020,18,FALSE,-7989.478928,6863.296822,2964.182106
4037,2020/7/19,1872,hawai,sunday,July,2020,19,FALSE,-8003.186263,7088.767817,2786.418446
4038,2020/7/20,2325,hawai,monday,July,2020,20,FALSE,-8020.24161,7074.08865,3271.15296
4039,2020/7/21,1972,hawai,tuesday,July,2020,21,FALSE,-8044.3754,7020.993063,2995.382337
4040,2020/7/22,2071,hawai,wednesday,July,2020,22,FALSE,-8084.014709,7173.951562,2981.063146
4041,2020/7/23,1989,hawai,thursday,July,2020,23,FALSE,-8127.464526,6930.793162,3185.671364
4042,2020/7/24,1702,hawai,friday,July,2020,24,FALSE,-8158.999206,7064.267641,2796.731565
4043,2020/7/25,1710,hawai,saturday,July,2020,25,FALSE,-8165.722746,6916.69514,2959.027606
4044,2020/7/26,791,hawai,sunday,July,2020,26,FALSE,-8144.797192,6128.093416,2807.703776
4045,2020/7/27,2315,hawai,monday,July,2020,27,FALSE,-8083.807712,7103.623725,3295.183987
4046,2020/7/28,1993,hawai,tuesday,July,2020,28,FALSE,-7967.516438,6959.485568,3001.03087
4047,2020/7/29,2086,hawai,wednesday,July,2020,29,FALSE,-7811.414385,6925.559658,2971.854726
4048,2020/7/30,2308,hawai,thursday,July,2020,30,FALSE,-7646.766306,6784.10211,3170.664196
4049,2020/7/31,2384,hawai,friday,July,2020,31,FALSE,-7509.966545,7128.93848,2765.028065
4050,2020/8/1,3069,hawai,saturday,August,2020,1,FALSE,-7413.952671,7521.097888,2961.854783
4051,2020/8/2,2696,hawai,sunday,August,2020,2,FALSE,-7349.003528,7211.432263,2833.571264
4052,2020/8/3,3116,hawai,monday,August,2020,3,FALSE,-7331.156148,7144.709394,3302.446754
4053,2020/8/4,2628,hawai,tuesday,August,2020,4,FALSE,-7370.11326,6979.019222,3019.094038
4054,2020/8/5,2481,hawai,wednesday,August,2020,5,FALSE,-7446.091837,6957.64588,2969.445957
4055,2020/8/6,2814,hawai,thursday,August,2020,6,FALSE,-7528.468447,7189.431885,3153.036562
4056,2020/8/7,1896,hawai,friday,August,2020,7,FALSE,-7607.740944,6773.789484,2729.95146
4057,2020/8/8,2020,hawai,saturday,August,2020,8,FALSE,-7695.979324,6744.707675,2971.271649
4058,2020/8/9,2279,hawai,sunday,August,2020,9,FALSE,-7792.853016,7213.494108,2858.358908
4059,2020/8/10,2701,hawai,monday,August,2020,10,FALSE,-7875.83934,7282.046552,3294.792788
4060,2020/8/11,2049,hawai,tuesday,August,2020,11,FALSE,-7930.335604,6941.479104,3037.8565
4061,2020/8/12,1771,hawai,wednesday,August,2020,12,FALSE,-7965.976241,6766.674531,2970.30171
4062,2020/8/13,1743,hawai,thursday,August,2020,13,FALSE,-8012.094776,6612.954034,3142.140741
4063,2020/8/14,1800,hawai,friday,August,2020,14,FALSE,-8067.024264,7164.454682,2702.569582
4064,2020/8/15,2054,hawai,saturday,August,2020,15,FALSE,-8096.235381,7173.618373,2976.617008
4065,2020/8/16,1924,hawai,sunday,August,2020,16,FALSE,-8086.915515,7125.528644,2885.386871
4066,2020/8/17,1965,hawai,monday,August,2020,17,FALSE,-8070.450591,6753.589343,3281.861248
4067,2020/8/18,1810,hawai,tuesday,August,2020,18,FALSE,-8074.705479,6832.219362,3052.486117
4068,2020/8/19,1915,hawai,wednesday,August,2020,19,FALSE,-8103.274998,7051.934602,2966.340396
4069,2020/8/20,2447,hawai,thursday,August,2020,20,FALSE,-8138.955909,7447.976641,3137.979268
4070,2020/8/21,1433,hawai,friday,August,2020,21,FALSE,-8170.565532,6915.327953,2688.237579
4071,2020/8/22,1779,hawai,saturday,August,2020,22,FALSE,-8208.083752,7011.130615,2975.953137
4072,2020/8/23,1673,hawai,sunday,August,2020,23,FALSE,-8265.429663,7022.712084,2915.717579
4073,2020/8/24,1790,hawai,monday,August,2020,24,FALSE,-8332.610434,6863.50073,3259.109704
4074,2020/8/25,1697,hawai,tuesday,August,2020,25,FALSE,-8388.136211,7031.099898,3054.036313
4075,2020/8/26,1540,hawai,wednesday,August,2020,26,FALSE,-8413.551997,6989.303985,2964.248012
4076,2020/8/27,1509,hawai,thursday,August,2020,27,FALSE,-8408.048776,6765.093406,3151.95537
4077,2020/8/28,1267,hawai,friday,August,2020,28,FALSE,-8364.004021,6942.777495,2688.226527
4078,2020/8/29,1476,hawai,saturday,August,2020,29,FALSE,-8290.397996,6796.596243,2969.801753
4079,2020/8/30,1711,hawai,sunday,August,2020,30,FALSE,-8211.444993,6989.14011,2933.304884
4080,2020/8/31,2024,hawai,monday,August,2020,31,FALSE,-8145.238832,6950.193677,3219.045155
4081,2020/9/1,2517,hawai,tuesday,September,2020,1,FALSE,-8103.546243,7571.925688,3048.620555
4082,2020/9/2,2127,hawai,wednesday,September,2020,2,FALSE,-8092.480968,7250.444823,2969.036144
4083,2020/9/3,2152,hawai,thursday,September,2020,3,FALSE,-8110.275374,7079.473462,3182.801913
4084,2020/9/4,1432,hawai,friday,September,2020,4,FALSE,-8160.022617,6885.030586,2706.992031
4085,2020/9/5,1680,hawai,saturday,September,2020,5,FALSE,-8230.261971,6942.317249,2967.944722
4086,2020/9/6,1445,hawai,sunday,September,2020,6,FALSE,-8300.971575,6820.556106,2925.415469
4087,2020/9/7,1878,hawai,monday,September,2020,7,labor_day,-8349.04928,7056.209459,3170.839821
4088,2020/9/8,1519,hawai,tuesday,September,2020,8,FALSE,-8367.229865,6846.01165,3040.218214
4089,2020/9/9,1626,hawai,wednesday,September,2020,9,FALSE,-8360.906676,7016.406214,2970.500462
4090,2020/9/10,1851,hawai,thursday,September,2020,10,FALSE,-8336.99512,6972.339826,3215.655294
4091,2020/9/11,1348,hawai,friday,September,2020,11,FALSE,-8307.293383,6916.680813,2738.61257
4092,2020/9/12,1752,hawai,saturday,September,2020,12,FALSE,-8288.589866,7062.589482,2978.000384
4093,2020/9/13,1688,hawai,sunday,September,2020,13,FALSE,-8287.486024,7060.772759,2914.713265
4094,2020/9/14,2037,hawai,monday,September,2020,14,FALSE,-8299.459679,7207.895562,3128.564116
4095,2020/9/15,1813,hawai,tuesday,September,2020,15,FALSE,-8315.28519,7113.097596,3015.187595
4096,2020/9/16,1545,hawai,wednesday,September,2020,16,FALSE,-8331.957741,6921.441725,2955.516016
4097,2020/9/17,1613,hawai,thursday,September,2020,17,FALSE,-8351.629575,6716.358293,3248.271282
4098,2020/9/18,1405,hawai,friday,September,2020,18,FALSE,-8376.870073,6999.679913,2782.19016
4099,2020/9/19,1620,hawai,saturday,September,2020,19,FALSE,-8397.195901,7012.12908,3005.066821
4100,2020/9/20,1569,hawai,sunday,September,2020,20,FALSE,-8401.323726,7052.293018,2918.030708
4101,2020/9/21,1872,hawai,monday,September,2020,21,FALSE,-8393.676262,7172.891056,3092.785206
4102,2020/9/22,1378,hawai,tuesday,September,2020,22,FALSE,-8389.498994,6814.222695,2953.276299
4103,2020/9/23,1526,hawai,wednesday,September,2020,23,FALSE,-8396.443516,7009.812095,2912.631422
4104,2020/9/24,1923,hawai,thursday,September,2020,24,FALSE,-8406.088432,7051.109892,3277.978539
4105,2020/9/25,1464,hawai,friday,September,2020,25,FALSE,-8401.413213,7015.582751,2849.830462
4106,2020/9/26,1562,hawai,saturday,September,2020,26,FALSE,-8371.653982,6851.820108,3081.833874
4107,2020/9/27,1568,hawai,sunday,September,2020,27,FALSE,-8317.968523,6956.220168,2929.748356
4108,2020/9/28,1531,hawai,monday,September,2020,28,FALSE,-8260.623029,6746.35362,3045.269409
4109,2020/9/29,1732,hawai,tuesday,September,2020,29,FALSE,-8210.439292,7102.804401,2839.634891
4110,2020/9/30,1810,hawai,wednesday,September,2020,30,FALSE,-8169.461565,7118.616906,2860.844659
4111,2020/10/1,2527,hawai,thursday,October,2020,1,FALSE,-8137.861954,7353.38397,3311.477985
4112,2020/10/2,1832,hawai,friday,October,2020,2,FALSE,-8116.782273,7021.236797,2927.545476
4113,2020/10/3,2015,hawai,saturday,October,2020,3,FALSE,-8119.666258,6938.250211,3196.416047
4114,2020/10/4,1689,hawai,sunday,October,2020,4,FALSE,-8155.333192,6914.778566,2929.554627
4115,2020/10/5,1750,hawai,monday,October,2020,5,FALSE,-8210.306608,6960.52821,2999.778398
4116,2020/10/6,1686,hawai,tuesday,October,2020,6,FALSE,-8264.922091,7257.658234,2693.263857
4117,2020/10/7,1483,hawai,wednesday,October,2020,7,FALSE,-8296.437611,6949.025852,2830.411759
4118,2020/10/8,1876,hawai,thursday,October,2020,8,FALSE,-8305.680137,6839.799888,3341.880249
4119,2020/10/9,1619,hawai,friday,October,2020,9,FALSE,-8295.151458,6906.461928,3007.68953
4120,2020/10/10,1764,hawai,saturday,October,2020,10,FALSE,-8270.735807,6688.280682,3346.455126
4121,2020/10/11,1753,hawai,sunday,October,2020,11,FALSE,-8239.959673,7131.463865,2861.495807
4122,2020/10/12,1743,hawai,monday,October,2020,12,columbus_day,-8198.341147,6980.023691,2961.317456
4123,2020/10/13,1635,hawai,tuesday,October,2020,13,FALSE,-8138.840189,7218.044587,2555.795602
4124,2020/10/14,1889,hawai,wednesday,October,2020,14,FALSE,-7980.189223,7031.647966,2837.541257
4125,2020/10/15,7598,hawai,thursday,October,2020,15,FALSE,-7530.078333,11767.96002,3360.11831
4126,2020/10/16,7297,hawai,friday,October,2020,16,FALSE,-6759.774621,10992.54239,3064.232231
4127,2020/10/17,7719,hawai,saturday,October,2020,17,FALSE,-5904.069445,10101.71021,3521.359235
4128,2020/10/18,6204,hawai,sunday,October,2020,18,FALSE,-5257.532348,8709.190201,2752.342147
4129,2020/10/19,5084,hawai,monday,October,2020,19,FALSE,-4957.213373,7118.070901,2923.142472
4130,2020/10/20,4597,hawai,tuesday,October,2020,20,FALSE,-4909.611148,7074.895972,2431.715176
4131,2020/10/21,4535,hawai,wednesday,October,2020,21,FALSE,-4936.52626,6594.772598,2876.753662
4132,2020/10/22,5511,hawai,thursday,October,2020,22,FALSE,-5000.79367,7133.564308,3378.229361
4133,2020/10/23,5302,hawai,friday,October,2020,23,FALSE,-5092.553662,7309.932621,3084.621041
4134,2020/10/24,5765,hawai,saturday,October,2020,24,FALSE,-5188.940036,7239.961936,3713.9781
4135,2020/10/25,4503,hawai,sunday,October,2020,25,FALSE,-5265.877475,7137.586954,2631.290521
4136,2020/10/26,4062,hawai,monday,October,2020,26,FALSE,-5316.893639,6480.549665,2898.343974
4137,2020/10/27,3572,hawai,tuesday,October,2020,27,FALSE,-5351.823186,6606.691024,2317.132162
4138,2020/10/28,4307,hawai,wednesday,October,2020,28,FALSE,-5339.051219,6707.860038,2938.191181
4139,2020/10/29,5103,hawai,thursday,October,2020,29,FALSE,-5222.014474,6928.822036,3396.192438
4140,2020/10/30,5005,hawai,friday,October,2020,30,FALSE,-4989.486796,6936.986774,3057.500021
4141,2020/10/31,5808,hawai,saturday,October,2020,31,FALSE,-4660.480942,6568.517547,3899.963396
4142,2020/11/1,6889,hawai,sunday,November,2020,1,halloween,-4285.620977,8658.396587,2516.22439
4143,2020/11/2,6611,hawai,monday,November,2020,2,FALSE,-3891.067653,7604.041434,2898.026219
4144,2020/11/3,5182,hawai,tuesday,November,2020,3,FALSE,-3521.346717,6504.636942,2198.709775
4145,2020/11/4,6884,hawai,wednesday,November,2020,4,FALSE,-3259.636906,7133.131262,3010.505644
4146,2020/11/5,7411,hawai,thursday,November,2020,5,FALSE,-3123.968278,7101.415122,3433.553156
4147,2020/11/6,7679,hawai,friday,November,2020,6,FALSE,-3063.118688,7714.781096,3027.337592
4148,2020/11/7,8502,hawai,saturday,November,2020,7,FALSE,-3014.924792,7481.292215,4035.632577
4149,2020/11/8,5750,hawai,sunday,November,2020,8,FALSE,-3001.129082,6320.507865,2430.621217
4150,2020/11/9,6813,hawai,monday,November,2020,9,FALSE,-3038.326768,6972.515974,2878.810793
4151,2020/11/10,6176,hawai,tuesday,November,2020,10,FALSE,-3071.115351,7179.689344,2067.426007
4152,2020/11/11,7054,hawai,wednesday,November,2020,11,veteran_day,-3058.803986,7028.400971,3084.403015
4153,2020/11/12,6361,hawai,thursday,November,2020,12,FALSE,-2988.491853,5846.757265,3502.734589
4154,2020/11/13,6811,hawai,friday,November,2020,13,FALSE,-2870.67571,6674.534146,3007.141565
4155,2020/11/14,8736,hawai,saturday,November,2020,14,FALSE,-2721.902379,7306.462191,4151.440188
4156,2020/11/15,6733,hawai,sunday,November,2020,15,FALSE,-2545.892131,6922.207594,2356.684537
4157,2020/11/16,7266,hawai,monday,November,2020,16,FALSE,-2375.216159,6807.815465,2833.400694
4158,2020/11/17,6897,hawai,tuesday,November,2020,17,FALSE,-2231.544966,7201.750588,1926.794378
4159,2020/11/18,8391,hawai,wednesday,November,2020,18,FALSE,-2113.817989,7346.419878,3158.398111
4160,2020/11/19,9038,hawai,thursday,November,2020,19,FALSE,-2006.85047,7456.302637,3588.547833
4161,2020/11/20,10834,hawai,friday,November,2020,20,FALSE,-1920.420213,9789.134133,2965.28608
4162,2020/11/21,12218,hawai,saturday,November,2020,21,FALSE,-1965.29599,9937.093594,4246.202397
4163,2020/11/22,10208,hawai,sunday,November,2020,22,FALSE,-2220.104493,10098.75267,2329.351819
4164,2020/11/23,9289,hawai,monday,November,2020,23,FALSE,-2550.572278,9030.222224,2809.350055
4165,2020/11/24,6595,hawai,tuesday,November,2020,24,FALSE,-2787.422982,7594.414571,1788.008411
4166,2020/11/25,7677,hawai,wednesday,November,2020,25,FALSE,-2893.153759,7343.865714,3226.288046
4167,2020/11/26,7507,hawai,thursday,November,2020,26,thanks_giving,-2918.827349,6755.790932,3670.036417
4168,2020/11/27,6440,hawai,friday,November,2020,27,FALSE,-2928.999667,6484.472397,2884.52727
4169,2020/11/28,6641,hawai,saturday,November,2020,28,FALSE,-2932.378555,5285.778475,4287.60008
4170,2020/11/29,6062,hawai,sunday,November,2020,29,FALSE,-2900.403519,6576.651365,2385.752154
